"miRNA"	"precursor"	"geomeanM"	"geomeanMN"	"geomeanP"	"geomeanPN"	"medianM"	"medianMN"	"medianP"	"medianPN"	"maxM"	"maxMN"	"maxP"	"maxPN"	"BFDR_MNminPN"	"BFDR_MNminM"	"BFDR_MminP"	"BFDR_PNminP"	"BFDR_MNminPNcorr"	"logfc_MNminPN"	"logfc_MNminM"	"logfc_MminP"	"logfc_PNminP"	"logfc_MNminPNcorr"
"hsa-miR-4326"	"hsa-mir-4326"	13	7.02	17.2	11.1	17	3	21.5	11	79	20	74	21	0.000207726694089982	0.0026303717636192	0.665923473955419	2.05835319245007e-06	0.746635463081333	-0.820587137467146	-1.46603282886609	-0.0277689498898572	-0.74591865720131	0.806128918296869
"hsa-miR-4417"	"hsa-mir-4417"	1	1.45	0.86	0.46	1	0	1	0	59	28	176	9	0.188304197421212	0.37545433335157	0.404825560979996	0.00679145079692594	0.195646437783488	0.365041223195201	0.0549380560748499	-0.161676231544101	-1.68367284241235	-0.537631552983954
"hsa-miR-4421"	"hsa-mir-4421"	0.33	0.63	0.48	0.3	0	1	1	0	4	5	3	3	0.117166253784881	0.14825501961357	0.514589128049864	0.256639712527408	0.169969756791839	0.43665500662541	0.401111844178708	-0.0863987511470744	-0.17096972309255	-0.522104667853413
"hsa-miR-4422"	"hsa-mir-4422"	0.1	0.22	0.0800000000000001	0.13	0	0	0	0	1	3	2	3	0.284726280723796	0.0546565875356008	0.631630691260699	0.342084925881507	0.36796206425028	0.168397238622021	0.926930912121587	-0.0454453958884557	0.106347036223582	-0.190985184124104
"hsa-miR-4424"	"hsa-mir-4424"	0.48	1.19	0.75	2.3	0	2	1	2	9	7	5	9	0.464504464277667	0.00145501538659011	0.61545878649476	4.38514258916076e-05	0.631717859766258	-0.0278789793545032	1.26167032887549	-0.0547781718099641	1.09913648242669	0.0041834967969417
"hsa-miR-4425"	"hsa-mir-4425"	0.24	0.04	0.18	0.32	0	0	0	0	2	0	3	2	0.010489173880968	0.0478644315541179	0.710459844926933	0.181645982661623	0.693063584500496	-1.55842013627128	-1.1098777441096	-0.00171983535648591	0.293694432551149	0.917440275381399
"hsa-miR-4430"	"hsa-mir-4430"	0.14	0.25	0.0800000000000001	0.15	0	0	0	0	2	1	4	2	0.328032739439256	0.279833692907553	0.487078191422073	0.22380513315957	0.503547590412879	-0.144919845466812	-0.166602467868588	-0.10468993340629	-0.245691804308072	-0.0356081143002719
"hsa-miR-4434"	"hsa-mir-4434"	0.23	0.18	0.19	0.44	0	0	0	0	3	2	2	3	0.216788967311384	0.387903207462547	0.688682029792093	0.0489674569246131	0.677606222067566	-0.232581387659802	0.0573183413887388	-0.0180157793708091	0.585298485996494	0.270356175710861
"hsa-miR-4440"	"hsa-mir-4440"	0.22	0.0900000000000001	0.19	0.3	0	0	0	0	3	0	4	2	0.0132110043631744	0.0383432804841007	0.712243474210845	0.300065611201515	0.147201606308498	-1.5358771700583	-1.23376276057724	0.00541520122705268	0.146073973362139	0.863634846827717
"hsa-miR-4443"	"hsa-mir-4443"	2.13	2.26	3.6	5.13	1	3	3	6	38	10	26	14	0.0361418552821712	0.37884063431837	0.666947302748622	0.423646443269928	0.69732177033955	-0.510995022725488	-0.0548062667331662	-0.031385246202271	0.0362932416444809	0.182753073778227
"hsa-miR-4448"	"hsa-mir-4448"	3.06	4.09	3.12	2.94	2	4	2	3	110	152	72	23	0.0439624940065676	0.399097720287626	0.757959000121604	0.265709139840038	0.391042270691991	0.837640741440979	0.048309572926036	-0.000999931844738542	-0.148602443080677	-0.145622598341433
"hsa-miR-4449"	"hsa-mir-4449"	9	4.83	6.67	3.56	11	1	10	3	89	41	305	62	0.150650282149292	0.00272534448611678	0.678048778644905	0.00227135033049898	0.728919376427859	-0.397180916856674	-1.61115783977658	-0.0311030537658617	-0.983978985313899	0.783019105565267
"hsa-miR-4454"	"hsa-mir-4454"	23.8	20.5	32.6	15.1	16	16	38	13	547	50	1477	47	0.365172551280121	0.0149321920547069	0.265040223415303	2.33497510654215e-05	0.458810858439324	-0.0599004320145063	-0.943506588046944	-0.205694880546659	-1.08793619455593	-0.087412169206787
"hsa-miR-4459"	"hsa-mir-4459"	0.05	0.13	0.0800000000000001	0.22	0	0	0	0	1	2	1	2	0.465831775068935	0.0965605299219826	0.66711697276963	0.074626775180527	0.48504624181593	0.0118857231515205	0.734023100145336	-0.0282813267418468	0.705573348731105	-0.0515432426797347
"hsa-miR-4461"	"hsa-mir-4461"	9.8	13.4	6.13	14.3	10	32	11	15	37	158	34	42	0.00907449659816082	0.0413513973516979	0.757851382945402	0.125992294096926	0.667696890892533	1.00058256306007	0.812930098746583	0.00933939473174234	0.224635666671133	-0.921385798455357
"hsa-miR-4466"	"hsa-mir-4466"	0.33	0.26	0.45	0.0600000000000001	0	0	0	0	3	1	9	1	0.301790986416138	0.202443524848455	0.499068047221076	0.00727640257216825	0.314050786699038	0.186388360186671	-0.301812898578004	-0.0950754387857438	-1.35201349312942	-0.284396549417773
"hsa-miR-4467"	"hsa-mir-4467"	0.1	0.04	0	0	0	0	0	0	4	0	1	0	0.353551264165426	0.14414109685342	0.70284108482286	0.236828989600394	0.388151393453876	0.0144955645367099	-0.572028917134496	0.00398893022362159	-0.289825534189418	0.151691215868372
"hsa-miR-4470"	"hsa-mir-4470"	0.0700000000000001	0.02	0.23	0.03	0	0	0	0	4	0	2	1	0.277879451829391	0.164071138091671	0.599230391844262	0.171712762884784	0.550374686974164	-0.169321653552335	-0.4855257358651	-0.0576355635590484	-0.412731963266808	0.171201503670062
"hsa-miR-4473"	"hsa-mir-4473"	1.69	1.16	1.18	1.99	2	1	1.5	2	7	2	15	6	0.00158621947690052	0.0144563770991495	0.557927635543197	0.391257319198448	0.722982098571562	-1.08768508847466	-0.911459574290519	-0.0802007697530412	-0.0649498693779786	0.50628443077278
"hsa-miR-4477a"	"hsa-mir-4477a"	0.11	0.0800000000000001	0.04	0	0	0	0	0	3	2	1	1	0.212459327193798	0.366712781964931	0.588964490787579	0.374231819019483	0.443654660754613	0.361071143419998	-0.0549320985614964	0.0537648958012112	-0.0619363343422617	-0.0287798205846291
"hsa-miR-4477b"	"hsa-mir-4477b"	0.39	0.17	0.26	0.43	0	0	0	0	4	3	2	2	0.387307707127447	0.388799749041155	0.596954426059706	0.117226235315184	0.156207129972209	-0.0777214082151146	-0.064913927748788	0.0641315700047827	0.450910402582131	0.577545118704961
"hsa-miR-4478"	"hsa-mir-4478"	0.59	0.97	0.97	1.96	0	0	1	2	4	7	6	14	0.0419149116490703	0.335110795623547	0.2150514886006	0.0300981967656911	0.672161776642039	-0.665831534346506	0.137414425829321	-0.25907898128304	0.571655393765217	0.0780024548550103
"hsa-miR-4479"	"hsa-mir-4479"	0.42	0.29	0.67	0.0800000000000001	0	0	0	0	4	2	4	2	0.418246814892179	0.165731728347526	0.482272216232085	0.00715200533227938	0.488007054606527	0.0159223489296435	-0.408013176353657	-0.0986294991810515	-1.12589905658859	-0.0634409546231379
"hsa-miR-4484"	"hsa-mir-4484"	0.51	1.05	0.66	1.3	0	2	1	1	4	7	6	11	0.33916527762956	0.0543243795464448	0.729839006298937	0.0467382298002122	0.460492545836242	0.0905843483602422	0.597145359211138	-0.00495710339617932	0.532425189267381	-0.0978964719220717
"hsa-miR-4485"	"hsa-mir-4485"	33.1	26.6	27.7	10.7	27	8	29	7	1915	165	3539	649	0.140614901241345	0.003804714521712	0.599511860100393	0.000147692520376519	0.602832468876177	-0.414507176979054	-1.03805229750247	-0.0553540072974348	-1.33060847499355	-0.00955405846112935
"hsa-miR-4488"	"hsa-mir-4488"	13.6	9.4	8.37	6.34	14	3	15.5	3	425	207	451	488	0.171828003767921	0.0201387970002033	0.74335122787318	0.010269456896043	0.705645334066341	-0.378357618438211	-1.0414063927469	-0.00634928763694022	-0.965895879131215	0.467034186236856
"hsa-miR-4492"	"hsa-mir-4492"	7.2	6.88	4.66	8.6	7	5	6	9	90	132	124	71	0.503522590970133	0.403755733216917	0.569457315899559	0.417726748655868	0.402509699793356	0.0284784126247501	-0.0634086466922732	0.074870023259757	0.0558227539809126	0.120756148287775
"hsa-miR-4498"	"hsa-mir-4498"	0.1	0.12	0.0800000000000001	0.11	0	0	0	0	1	1	2	2	0.299753169395791	0.23932611718469	0.579093358983305	0.284849925502929	0.544817087496593	-0.169663582615365	-0.253862015541506	-0.0619432721310708	-0.171476252867552	0.0659631604404568
"hsa-miR-449a"	"hsa-mir-449a"	4.49	3.45	3.35	1.88	3	2	3	2	370	215	85	6	0.0079981710864471	0.192355499210307	0.356830470354457	0.0636403512768261	0.627210759248202	2.59916070545424	0.205197682922158	0.165087565263562	-0.470936545685216	-0.560270644802075
"hsa-miR-4504"	"hsa-mir-4504"	0.45	0.57	0.0800000000000001	0.26	0	1	0	0	4	7	2	2	0.00749717756573028	0.0456798095574578	0.661037833014591	0.406183706825432	0.602965854408386	1.23684604994421	0.726066009204584	0.0328400932162265	-0.0308321893654855	-0.285508743087448
"hsa-miR-4507"	"hsa-mir-4507"	0.44	0.3	0.34	0.61	0	0	0	1	4	3	4	5	0.331127710411442	0.420168534925476	0.719701872074121	0.221728312762043	0.279793304746668	-0.108810403681187	-0.0106738669355664	0.0101940858521809	0.2234404660576	0.321445543110775
"hsa-miR-4508"	"hsa-mir-4508"	1.74	1.52	0.92	1.25	2	1	1.5	1	17	6	17	17	0.436465143067553	0.20328129028315	0.524937244306269	0.434163559777405	0.315057762539086	-0.0447460595482648	-0.344463340662499	0.0834483507123299	-0.0225731102274376	0.246899389578016
"hsa-miR-4510"	"hsa-mir-4510"	4.42	7.11	3.58	3.35	4	11	5	4	87	34	28	10	2.49111354529386e-06	0.424157715266041	0.723782426762478	0.00370191634088447	0.672133149090126	1.17002868711822	0.0854014078771467	0.0152305826911353	-0.468484253239964	-1.16752482890331
"hsa-miR-4511"	"hsa-mir-4511"	0.63	0.7	0.58	0.71	0	1	1	0	7	3	4	6	0.471899832222143	0.413871900529455	0.728692864541644	0.432234128775867	0.486855688502821	-0.0139227417594126	-0.0314782022455747	0.0142860147175821	0.0297852177579034	0.0246959647743965
"hsa-miR-4512"	"hsa-mir-4512"	0.66	0.46	0.38	0.57	1	0	0	0	4	3	5	2	0.478675738219117	0.244569654272862	0.714820544754224	0.366570797380565	0.45046925684314	0.0017192384201367	-0.173717624155136	0.0121783491210075	-0.0832000875848267	0.0513195264122073
"hsa-miR-4515"	"hsa-mir-4515"	0.22	0.0900000000000001	0.41	0.03	0	0	0	0	3	1	6	1	0.281317382100132	0.231988838739467	0.612662423194946	0.0911707446803154	0.371558929258007	0.221166656209055	-0.254563891790099	-0.0601639450296461	-0.768106830072314	-0.1922722150071
"hsa-miR-4516"	"hsa-mir-4516"	5.4	5.54	4.95	5.51	4	3	5	4	138	34	567	75	0.107956738408747	0.0164040875017012	0.451818844849736	0.337365909285019	0.678205544618052	-0.488686717634912	-1.01532205359134	-0.0577333633540794	-0.0983454370798272	0.173584262373382
"hsa-miR-4517"	"hsa-mir-4517"	2.76	1.61	2.36	0.84	3	1	3	1	24	4	15	3	0.477636853240666	0.0124612588102486	0.630956133760332	0.000135642386810698	0.610249213262148	0.026365818471317	-1.04445197718239	-0.0265656762188416	-1.24429876692788	-0.00614551890299397
"hsa-miR-4518"	"hsa-mir-4518"	0.0800000000000001	0.1	0.04	0.2	0	0	0	0	1	2	1	1	0.429621756655249	0.127905188230043	0.67882937180696	0.106867554716576	0.60157035887186	0.0321096498777147	0.576497534670267	-0.0125075283680244	0.605560684158645	0.119288642203641
"hsa-miR-4519"	"hsa-mir-4519"	0.49	0.37	0.69	0.79	0	0	0	1	7	2	4	4	0.0229850855721861	0.229937532929346	0.48469664778494	0.433887887937728	0.69788572438014	-0.909465862526364	-0.245522588993738	-0.0968708302512259	-0.0245844345038262	0.41480443470219
"hsa-miR-451a"	"hsa-mir-451a"	1589	4279	1219	3529	1374	12176	1278	4234	37136	110400	12840	22508	0.000110011731135232	1.64087975948006e-06	0.648576168673121	7.58921835972129e-06	0.66600729066316	1.24424685001734	2.11388038679885	0.0370258774018469	0.951571501886382	-0.929959117879663
"hsa-miR-4521"	"hsa-mir-4521"	0.4	0.27	0.28	0.33	0	0	0	0	11	5	1	2	0.290623487556889	0.244970702657674	0.699624240009019	0.118970240878053	0.333365438890155	0.167582333347601	0.197476257105896	0.0372745458919485	0.458720296445392	0.268154441660026
"hsa-miR-4522"	"hsa-mir-4522"	0.24	0.15	0.33	0.13	0	0	0	0	4	1	1	1	0.184357963590956	0.0926020050183007	0.672124018234187	0.271144766071845	0.654330363915086	-0.407331100481552	-0.724207760265914	-0.0277722989117095	-0.175075087052492	0.328618525690508
"hsa-miR-4523"	"hsa-mir-4523"	0.36	0.17	0.5	0.0900000000000001	0	0	0	0	2	1	4	1	0.376453429706965	0.147020868453553	0.535104364719875	0.0122352445369309	0.46381154529814	0.0712393223922057	-0.489174398317621	-0.0827420299777217	-1.16844819533323	-0.0747107833323302
"hsa-miR-4525"	"hsa-mir-4525"	0.0900000000000001	0.04	0.0800000000000001	0.2	0	0	0	0	2	0	1	2	0.0518692796732253	0.15988463990798	0.668974027650869	0.184201813264411	0.667226920272342	-1.10243945769164	-0.491700297240469	-0.0275711036720803	0.36031675082713	0.642696102915469
"hsa-miR-4526"	"hsa-mir-4526"	0.22	0.22	0.37	0.3	0	0	0	0	3	1	2	2	0.309452512006058	0.392654372210756	0.503475963599489	0.397880136955267	0.592456974293059	-0.147397718241025	-0.0353064210812461	-0.0891538154935952	-0.0468711446530795	0.0461351642752181
"hsa-miR-4528"	"hsa-mir-4528"	0.0800000000000001	0.04	0	0	0	0	0	0	2	1	0	0	0.134174704759423	0.360692092326121	0.64175332656631	0.326004440433728	0.429700967763478	0.623211311098253	-0.0386679427197229	0.0248766417590943	-0.123957847605373	-0.0328436722347705
"hsa-miR-4532"	"hsa-mir-4532"	52.7	61.1	29.8	76.7	54	50	41.5	76	545	530	404	273	0.419428041583207	0.442425930721233	0.557540819242682	0.165110136492485	0.516658753384823	0.0512773857811854	0.0085207239826462	0.0652873413218794	0.204042854633602	0.0223935934385102
"hsa-miR-4634"	"hsa-mir-4634"	0.02	0.11	0.04	0.15	0	0	0	0	1	3	1	2	0.167331978047111	0.0675576566868211	0.658345931795763	0.092017563253469	0.297920052063846	0.439183854252881	1.23549907229038	-0.0307264295187198	0.640577423689338	-0.33711076619396
"hsa-miR-4635"	"hsa-mir-4635"	0.14	0.16	0.18	0.22	0	0	0	0	2	3	2	2	0.422070911073756	0.367026410067704	0.609043188008383	0.400565766383165	0.561564394256957	-0.0192744279380844	0.0392856681981056	-0.0508602636110027	0.0324491149075208	0.0328983398413866
"hsa-miR-4636"	"hsa-mir-4636"	3.1	3.05	3.53	4.95	3	2	4	5	40	7	13	12	0.00737470467064863	0.191932011180871	0.729942948718728	0.253874660746714	0.0276617941836282	-0.694461340961644	-0.319416345778244	0.0129685574385252	0.115169508202721	0.764059454082064
"hsa-miR-4637"	"hsa-mir-4637"	0.2	0.13	0.21	0.15	0	0	0	0	2	0	2	2	0.0391907479136159	0.0313929952973045	0.723018813523831	0.42754174011676	0.676406171798649	-1.12359081184846	-1.25884192027277	-0.00356826702615353	-0.007207225260543	0.660403941001391
"hsa-miR-4641"	"hsa-mir-4641"	0.12	0.15	0.16	0.03	0	0	0	0	3	1	2	1	0.408647003958689	0.2843709155797	0.479826563187915	0.0460042758841442	0.430729116052503	0.0478048531429837	-0.163536746484113	-0.107484209565443	-0.865629531619497	-0.0784002863860735
"hsa-miR-4642"	"hsa-mir-4642"	0.16	0.16	0.0800000000000001	0.05	0	0	0	0	4	2	1	2	0.388599695795753	0.233214788595035	0.719813462025807	0.314447609876345	0.408378811593228	0.0227132146225774	-0.268078855721506	0.0127856167987278	-0.137381155013373	0.123248398449666
"hsa-miR-4647"	"hsa-mir-4647"	0.51	0.37	0.26	0.22	0	0	0	0	4	2	4	3	0.448410802652222	0.334768269883953	0.668806044064857	0.243175955168165	0.625820741397507	-0.0142416547606503	-0.0979450597176672	-0.0228416665547294	-0.189963857989288	0.0756778568481624
"hsa-miR-4648"	"hsa-mir-4648"	0.15	0.11	0.21	0.0800000000000001	0	0	0	0	2	0	3	2	0.250052298093147	0.181369706743406	0.295141036151537	0.100876158159731	0.585622020796812	-0.232446495724899	-0.40304657728428	-0.210712662902678	-0.577714381295421	0.235982680700093
"hsa-miR-4654"	"hsa-mir-4654"	0.41	0.18	0.0800000000000001	0.0900000000000001	0	0	0	0	4	1	2	1	0.411373639026727	0.0644107918020865	0.561363369413708	0.273457089361085	0.298645413604478	-0.0188173463329273	-0.82544146516831	0.0677158327594843	-0.187706606066308	0.358872299943624
"hsa-miR-4658"	"hsa-mir-4658"	0.14	0.0800000000000001	0.23	0.03	0	0	0	0	4	1	8	1	0.374095933984478	0.290727309335826	0.553607927588962	0.137674100876709	0.451923782593783	-0.0630923229374486	-0.155872625127343	-0.0862988626081761	-0.540230819774189	-0.0514413671206225
"hsa-miR-466"	"hsa-mir-466"	0.2	0.21	0	0.03	0	0	0	0	7	0	5	0	0.353907725462431	0.030441420260856	0.700533872923807	0.0215290034742519	0.478203149568917	0.0144955645367099	-1.39187045002114	-0.00754187587730884	-1.22170638878212	0.0185490291543185
"hsa-miR-4662b"	"hsa-mir-4662b"	0.05	0.25	0.04	0.0900000000000001	0	0	0	0	4	4	1	1	0.0116242259083382	0.0287954580888652	0.701820397060389	0.148520981516158	0.519379781637968	1.31098688413823	1.35759702134851	0.000871545310801131	0.47858239911158	-0.16681813267756
"hsa-miR-4672"	"hsa-mir-4672"	0.12	0.1	0.04	0.2	0	0	0	0	5	2	1	1	0.308248415982964	0.260858948335481	0.651081184637718	0.112027899753679	0.670936556513214	-0.150875167877277	0.223502813587742	-0.0301732684639437	0.560965929999012	0.45329353949342
"hsa-miR-4673"	"hsa-mir-4673"	0.17	0.0700000000000001	0.33	0.03	0	0	0	0	3	1	3	1	0.286416046242457	0.285122155306342	0.636899836265234	0.0974971066820005	0.378572104118172	0.218490623093066	-0.168775841284393	-0.0431197971958101	-0.672929475583015	-0.182201994740646
"hsa-miR-4682"	"hsa-mir-4682"	0.0600000000000001	0.12	0.04	0.03	0	0	0	0	3	1	2	1	0.416168143954452	0.288120342960909	0.454643703411796	0.140398078492204	0.440223021502578	0.0462853165844417	0.137627935623541	-0.119953873228688	-0.467025061668462	-0.062277981003363
"hsa-miR-4686"	"hsa-mir-4686"	0.03	0.73	0	0	0	3	0	0	1	19	0	0	8.07745433746377e-05	1.44761037957998e-05	0.70547738561036	0.326351697647982	0.602270275113782	3.27551977834686	3.46817158092176	0.0017254684751229	-0.123957847605373	-0.993618114816332
"hsa-miR-4688"	"hsa-mir-4688"	0.39	0.1	0.45	0.22	0	0	0	0	4	1	2	2	0.0830418136832507	0.0197634873808033	0.64877081220094	0.421963821321607	0.118530307990823	-0.819297572297449	-1.41157033937961	0.0364311569001602	-0.0170261324449805	0.905123829258999
"hsa-miR-4689"	"hsa-mir-4689"	0.17	0.13	0.18	0.0600000000000001	0	0	0	0	3	0	2	1	0.192690262531262	0.10673773973135	0.433767892369037	0.0818514956900644	0.587013233750321	-0.387301246360532	-0.679152162865217	-0.128809650983652	-0.653255246675295	0.23187291352971
"hsa-miR-4696"	"hsa-mir-4696"	0.0600000000000001	0.0600000000000001	0.13	0.0800000000000001	0	0	0	0	3	2	1	2	0.381761543539662	0.219597307466427	0.547110087967947	0.368493021830928	0.554713389651119	-0.0279535287796479	0.343117109546451	-0.0745201511799412	0.0843842646183487	0.0994625179969593
"hsa-miR-4705"	"hsa-mir-4705"	0.13	0.73	0.04	0.3	0	2	0	0	4	12	3	2	0.000817656997519244	0.000171941759803865	0.699493605056459	0.269597469052059	0.0483051929808503	1.73914419591562	2.11088859026966	-0.00679414051984932	0.176520002686864	-1.10779992702803
"hsa-miR-4736"	"hsa-mir-4736"	0.11	0.17	0.32	0.33	0	0	0	0	2	1	4	4	0.0581721884798881	0.379452854497616	0.452528135027205	0.337026500247716	0.630987570165749	-0.933763336471226	-0.0355690938805203	-0.128436635832708	0.0992176097927509	0.193631216792995
"hsa-miR-4739"	"hsa-mir-4739"	0.0900000000000001	0.11	0.16	0.22	0	0	0	0	2	1	2	2	0.310650982463871	0.334425300850321	0.568379957488578	0.357890730863706	0.532596555517283	-0.153273210174222	0.09235766612565	-0.0656117238902905	0.0882409342284496	0.00522514321182654
"hsa-miR-4741"	"hsa-mir-4741"	0.67	0.32	0.98	0.17	1	0	0	0	8	2	9	2	0.417950541245067	0.0758685433559195	0.526358104700707	0.0164071689748711	0.547061737461494	-0.0300679938781512	-0.681470150259263	-0.0838922608017053	-1.0842681770447	0.00053256110272059
"hsa-miR-4751"	"hsa-mir-4751"	0.16	0.13	0.0800000000000001	0.0600000000000001	0	0	0	0	4	3	1	1	0.0703017782134894	0.317987593810524	0.690249920692891	0.361442419971174	0.49678488907449	0.832755934721052	0.101792371605148	0.0174175257948884	-0.0650571282807249	-0.113758113733397
"hsa-miR-4767"	"hsa-mir-4767"	1.97	1.4	1.01	1.47	2	1	1	2	12	6	6	5	0.473990164381639	0.249350321512617	0.664372923564516	0.465800198111159	0.303229338014762	-0.020491241615584	-0.159258443843604	0.0352504718156304	-0.00832127928379216	0.224329627413228
"hsa-miR-4775"	"hsa-mir-4775"	6.07	8.16	5.04	7.57	7	10	7	8	20	21	31	19	0.370351236674392	0.0333787379879173	0.655784113833347	0.126871808977029	0.549275563976127	0.05228675868263	0.291272304487742	-0.00642779744061701	0.101371376249715	-0.0467928807435716
"hsa-miR-4780"	"hsa-mir-4780"	0.74	0.52	0.35	0.4	0	0	0	0	15	1	10	3	0.165334141438321	0.00566189933409367	0.678361641297094	0.128646834148256	0.260034958867218	-0.408854666310235	-1.76409611352928	0.0157103793023663	-0.493540331631972	0.408458882533433
"hsa-miR-4785"	"hsa-mir-4785"	0.63	0.43	0.78	0.46	1	0	0	1	5	4	4	2	0.424411261008684	0.301766037825918	0.732624320116696	0.328087598207375	0.526510968594043	0.0543763768781397	-0.117543841285435	0.0119833050270246	-0.115433737605779	-0.0210909896895005
"hsa-miR-4788"	"hsa-mir-4788"	0.0700000000000001	0.12	0.26	0.0600000000000001	0	0	0	0	2	2	2	1	0.109363039116349	0.133746042001109	0.576414649958636	0.255846599322683	0.19195046702669	0.69918003180866	0.599541649623755	-0.0643623291096115	-0.225341354662523	-0.609344338793773
"hsa-miR-4791"	"hsa-mir-4791"	0.77	0.71	0.44	0.71	1	1	1	1	5	7	3	3	0.437310135772751	0.429540548756965	0.724108252255841	0.463205490501585	0.472375246133472	0.0460305776030224	0.00682986577890756	0.0127946484945354	0.011683045403056	0.0403314587922928
